revenue,App Usage,months,eqpdays,Mobile,Married,isMale,pcown,Credit Card,Retention Calls,churndep
42.37,7,25,169,1,1,0,0,1,0,1
134.97,81.67,34,92,1,1,0,0,1,0,1
53.9,7,24,86,1,1,0,0,1,0,1
29.29,0.33,25,19,1,1,0,1,1,0,1
10.42,30,28,169,1,1,0,0,1,0,1
34.31,11.67,26,52,1,0,0,0,1,0,1
29,0.67,21,167,1,0,0,1,0,0,1
77.54,5.67,14,95,0,1,0,1,1,0,1
35.79,5,26,176,1,0,0,1,1,0,1
187.35,5.33,20,161,1,0,0,0,0,0,1
133.52,67.33,17,146,1,1,0,1,0,0,1
35.52,4.67,26,172,1,1,0,1,1,0,1
60.53,9,34,77,1,0,0,1,1,1,1
29.99,7.33,26,148,1,0,0,1,1,0,1
63.5,16.67,19,165,1,0,0,0,0,0,1
49.99,10.33,29,73,1,1,0,0,1,0,1
45.43,8.67,10,92,0,0,0,0,0,0,1
81.04,53,21,5,1,0,0,0,0,0,1
30,22.33,27,52,1,1,0,0,1,0,1
54.01,11.67,34,177,0,0,0,1,1,0,1
36.78,13.67,10,183,0,0,0,0,0,0,1
58.46,5.67,15,58,0,1,0,1,1,0,1
36.46,5.33,20,98,1,0,0,1,0,0,1
126.31,0,10,48,0,1,0,0,1,0,1
30.35,0,25,98,1,0,0,0,1,0,1
71.44,29.67,14,36,0,0,0,1,1,0,1
49.99,8,20,151,1,0,0,0,0,0,1
15,0,24,155,0,1,0,1,1,0,1
57.36,6,24,88,1,1,0,1,1,0,1
35.75,10.67,20,191,1,0,0,0,0,0,1
50.45,11.33,20,137,1,0,0,1,0,0,1
76.7,26.67,25,185,1,0,0,0,1,0,1
77.38,29.33,24,87,1,0,0,0,1,0,1
112.71,66.33,24,10,1,0,0,0,1,0,1
80.4,27.67,24,85,1,0,0,0,0,0,1
29.89,23,20,131,1,0,0,1,0,0,1
35.97,9,25,124,1,1,0,0,1,0,1
89.4,9,17,164,1,0,0,0,0,0,1
50.55,33,22,177,1,0,0,1,0,0,1
126.13,31,21,17,1,0,0,1,0,0,1
51.03,4,24,197,1,1,0,0,1,0,1
300.36,46.67,13,100,1,0,0,1,1,0,1
45.3,18.33,16,103,0,0,0,1,1,0,1
19.99,0,28,155,1,0,0,1,1,0,1
39.08,0,22,168,1,0,0,0,1,1,1
25.64,10.67,20,91,1,0,0,0,1,1,1
38.06,0.67,25,141,1,1,0,0,1,0,1
30,0.33,32,154,0,0,0,1,1,0,1
168.7,57.33,14,53,1,0,0,1,0,0,1
50.58,3.33,27,101,1,0,0,0,1,0,1
52.9,9.67,37,100,0,1,0,1,1,0,1
51.31,16.33,24,180,1,0,0,1,1,0,1
29.99,0,10,57,0,0,0,0,0,0,1
35.41,2.33,29,111,1,1,0,1,1,0,1
26.54,0.67,27,74,1,1,1,1,1,0,1
244.4,22.67,8,64,1,0,0,0,0,0,1
88.25,0,17,121,1,0,0,0,0,0,1
148.97,53.67,20,26,1,1,0,1,1,0,1
8.09,17.67,28,84,1,1,0,0,1,0,1
50.35,11.67,20,26,1,0,0,1,0,0,1
25.24,3.67,26,194,1,1,0,0,1,0,1
130.91,85.33,25,153,1,1,0,1,1,0,1
49.89,1.67,20,18,1,0,0,1,0,0,1
63.52,19.33,25,93,1,1,0,0,1,0,1
29.99,10,21,151,1,0,0,1,0,0,1
35.93,28,20,126,1,1,0,0,0,0,1
99.99,3,11,62,0,1,0,0,1,0,1
30.45,5.33,25,180,1,1,0,1,1,0,1
87.53,49.33,26,59,1,1,0,1,1,0,1
56.23,11.67,19,98,1,0,0,0,0,0,1
45.5,16.33,20,6,1,0,0,0,0,0,1
30.26,1.33,25,113,1,1,0,1,1,0,1
51.26,67.33,37,2,1,1,0,1,1,0,1
30.52,8,26,25,1,0,0,1,1,0,1
68.3,30.67,25,198,1,0,0,1,0,0,1
84.99,7.33,22,161,1,1,0,1,1,0,1
54.34,98.33,14,159,1,0,0,1,1,1,1
33.59,6,25,39,1,1,0,1,0,0,1
62.99,12.33,25,180,1,0,0,0,1,0,1
28.5,24.33,21,111,1,0,0,1,0,0,1
55.11,4.67,24,132,1,1,1,0,1,0,1
36.02,14,25,168,1,0,0,1,1,0,1
77.23,35,29,178,1,1,0,1,1,1,1
30.25,10.33,21,150,1,0,0,1,0,0,1
89.36,59.67,23,84,1,0,0,0,1,0,1
82.53,45.67,18,188,1,0,0,1,0,0,1
65.39,25.67,25,118,1,1,0,1,1,0,1
29.99,0,11,97,0,1,0,0,0,0,1
207.54,33.33,11,141,1,0,0,0,0,0,1
45.63,7,25,172,1,0,0,0,1,0,1
29.99,1.67,26,157,1,1,1,1,1,0,1
11.55,4,39,186,0,0,0,1,0,0,1
22.92,0.33,27,189,1,1,1,0,1,0,1
72.98,27.67,19,106,1,0,0,1,0,0,1
32.49,6,26,122,1,0,0,0,1,0,1
32.32,0,20,119,1,0,0,1,0,0,1
80.04,30.67,13,127,0,1,0,1,1,0,1
80.93,34,29,44,1,1,0,1,1,1,1
52.26,2.33,20,50,1,0,0,1,0,0,1
60.34,24,28,35,1,0,0,1,1,1,1
80.62,53.67,23,17,1,0,0,1,1,0,1
102.5,28.67,11,182,0,0,0,0,0,0,1
49.96,36.33,15,54,0,0,0,1,1,0,1
66.27,6,31,151,0,0,0,1,1,0,1
30.25,0,25,156,1,1,0,1,1,0,1
54.16,24.33,19,51,1,0,0,0,0,0,1
66.26,47.33,23,37,1,1,0,0,1,0,1
35.61,7.33,21,152,1,0,0,1,0,0,1
33.24,0.33,26,39,1,1,0,0,1,0,1
50,22.33,24,94,1,0,0,0,1,0,1
31.04,0.33,25,125,1,0,0,0,1,0,1
109.55,41.33,13,77,0,1,0,0,1,0,1
10.15,2,12,189,0,0,0,0,0,0,1
10,0,12,6,0,0,0,0,0,0,1
35.5,1.67,25,195,1,0,0,0,1,0,1
59.9,12.33,24,81,1,0,0,1,1,0,1
114.83,7,21,169,1,1,0,1,1,0,1
21.98,0,16,34,0,1,0,1,1,0,1
57.11,10.33,25,173,1,0,0,1,1,0,1
10,0,21,60,1,0,0,0,0,0,1
42.37,8,25,20,1,1,0,1,1,0,1
39.9,56,20,160,1,0,0,0,0,0,1
47.49,8,20,111,1,0,0,1,0,0,1
35.44,8,24,107,1,1,0,0,1,0,1
43.64,6.67,24,189,1,1,0,1,1,0,1
174.58,44,25,3,1,0,0,1,1,0,1
63.94,4.33,14,48,0,0,0,1,1,0,1
54.48,31.33,10,93,0,0,0,0,0,0,1
33.04,14,20,103,1,0,0,1,0,0,1
54.35,13.67,24,2,1,0,1,0,1,0,1
51.01,25.67,25,41,1,1,0,1,1,0,1
35.98,6,21,173,1,0,0,0,0,0,1
34.89,23,16,93,0,0,0,1,1,0,1
191.06,46.33,12,7,1,0,0,1,0,0,1
81.74,37,18,95,1,1,0,1,0,0,1
119.52,22.33,39,171,1,0,0,0,0,1,1
149.27,149,14,118,1,0,0,0,0,0,1
45.57,5.67,20,190,1,0,0,0,0,0,1
31.15,48,29,36,1,0,0,1,1,0,1
42.93,0.33,30,149,1,1,0,0,1,0,1
35.12,15.33,26,159,1,0,1,1,1,0,1
43.99,12.33,30,126,1,1,0,0,1,0,1
35.3,0.67,24,20,1,1,0,1,1,0,1
70.28,21.33,24,197,1,1,0,1,1,0,1
21.35,6.67,16,71,0,1,0,0,1,0,1
33.54,8.67,25,137,1,1,1,0,1,0,1
38.13,3.33,25,139,1,1,0,0,1,0,1
51.24,8.33,20,120,1,0,0,1,0,0,1
59.99,55,21,146,1,0,0,0,0,0,1
40.28,8.67,11,15,0,0,0,0,0,0,1
172.74,58.33,19,164,1,1,0,1,1,0,1
35.42,4,24,78,1,1,0,1,1,0,1
98.17,13,22,78,1,1,0,0,1,0,1
30.51,0.33,10,126,0,0,0,0,0,0,1
50.8,11,16,182,0,1,0,0,1,0,1
7.6,0,11,50,0,0,0,1,0,0,1
29.99,1.67,20,73,1,0,0,1,0,0,1
65.63,6,23,77,1,1,0,1,1,0,1
43.62,10.67,20,15,1,0,0,1,0,0,1
29.5,0,25,134,1,1,0,1,1,0,1
35.07,4.67,25,143,1,1,0,1,1,1,1
67.25,29.33,21,63,1,0,0,1,0,0,1
36.37,12.33,10,55,0,0,0,0,0,0,1
40.04,30.33,20,167,1,0,0,0,0,0,1
225.53,20.33,31,199,1,0,0,1,0,0,1
54.98,11.67,19,171,1,0,0,1,0,0,1
56.9,128,21,29,1,0,0,1,0,0,1
31.99,4.67,25,86,1,1,0,0,1,0,1
31.98,1,25,182,1,0,0,1,1,0,1
55.99,7,23,154,1,0,0,1,1,0,1
115.31,21.33,16,174,1,0,0,1,0,0,1
74.21,10.33,17,65,1,0,0,0,0,0,1
30.75,0,19,96,1,1,0,0,0,0,1
30.17,7,20,176,1,0,0,1,0,0,1
98.4,94.67,23,76,1,0,0,1,1,0,1
38.04,6.33,25,198,1,0,0,0,1,0,1
108.86,7.67,22,18,1,1,0,0,1,0,1
38.54,14.33,52,136,0,1,0,1,1,0,1
30.47,1,26,132,1,1,0,1,1,0,1
54.38,35.67,18,31,1,0,0,1,0,0,1
41.2,7,23,87,1,1,0,0,1,1,1
178.44,98.67,13,176,1,0,0,1,0,0,1
46.83,11.67,24,189,1,1,1,1,1,0,1
93.57,0,11,82,0,0,0,1,1,0,1
57.2,16.67,19,111,1,0,0,0,0,0,1
249.54,41.67,9,121,1,0,0,0,0,0,1
37.81,2.33,27,89,1,1,0,0,1,0,1
35.15,1.33,20,199,1,0,0,1,0,0,1
132.05,17.33,16,84,1,0,0,0,0,0,1
107.32,1.33,20,173,1,1,0,0,1,0,1
31.72,0,25,85,1,1,0,1,1,0,1
41.02,15.67,15,71,0,0,0,0,1,0,1
10,0,27,178,1,0,0,1,1,0,1
30.74,9.33,20,10,1,0,0,1,0,0,1
55.17,13,25,135,1,1,0,1,1,0,1
42.26,8.67,25,148,1,1,0,1,1,0,1
50.14,0,18,32,1,0,0,0,0,0,1
42.02,11,25,3,1,0,0,1,1,0,1
44.75,7,15,163,0,1,0,0,1,0,1
34.49,13,25,28,1,1,0,0,1,0,1
55.17,6.67,24,168,1,1,0,1,1,0,1
37.27,33,21,45,1,0,0,1,0,0,1
17.14,0,26,4,1,1,0,1,1,0,1
39.43,11.33,24,2,1,0,0,1,1,0,1
30.25,3.33,33,162,0,1,0,0,1,0,1
10,0,21,199,1,0,0,0,0,0,1
41.43,40,25,63,1,1,0,0,1,0,1
72.87,4.67,23,8,1,0,0,1,1,0,1
30.33,5.67,25,84,1,0,0,1,1,0,1
10,1,11,145,0,0,0,0,0,0,1
104.39,18.67,29,11,1,0,0,1,1,1,1
19.8,10,27,124,1,0,0,0,1,0,1
58.24,6.33,24,70,1,0,0,0,1,0,1
32.62,1,25,12,1,1,0,0,1,0,1
62.69,26.67,24,158,1,1,0,0,1,0,1
55.25,37,20,128,1,0,0,1,0,0,1
49.99,9.33,19,4,1,0,0,0,0,0,1
30,0.67,26,58,1,0,0,1,1,0,1
43.99,9.67,24,39,1,0,0,1,1,0,1
6.13,0,16,197,0,0,0,1,1,0,1
17.15,2.67,21,113,1,1,0,0,1,1,1
38.81,56.67,26,169,1,0,0,1,0,0,1
57.39,1,34,171,1,0,0,0,0,0,1
35.41,12.33,24,83,1,1,0,0,1,0,1
38.64,8.67,19,108,1,0,0,0,0,0,1
16.54,2.33,22,41,1,0,0,1,0,0,1
94.28,140.67,27,166,1,0,0,1,1,0,1
82.63,52.33,22,55,1,0,0,1,0,0,1
50,77.67,29,158,0,0,0,0,1,0,1
76.96,55.33,19,79,1,0,0,1,0,0,1
37.01,23.67,23,13,1,0,0,1,0,0,1
39.99,59.33,15,148,0,0,0,1,1,0,1
29.99,1,20,139,1,0,0,1,0,0,1
29.99,8.67,26,169,1,1,0,0,1,0,1
47.88,12,25,84,1,0,0,0,1,0,1
59.48,52.33,8,180,0,0,0,0,0,0,1
28.75,1.33,20,49,1,0,0,0,0,0,1
50,2.67,24,47,1,0,0,1,1,0,1
29.78,3.67,24,115,1,1,0,1,1,0,1
5,0,21,19,1,0,0,0,0,0,1
93.31,25,15,25,0,0,0,1,1,0,1
18.9,0,25,189,1,1,0,0,1,0,1
40,5,25,82,1,0,0,0,1,0,1
34.36,0.33,25,199,1,1,0,0,1,0,1
195.99,0,11,63,1,0,0,1,0,0,1
56.58,41.67,23,45,1,0,0,1,1,0,1
53.45,0.67,19,180,1,0,0,0,0,0,1
149.33,12.67,33,122,1,0,0,0,1,1,1
29.99,0,24,120,1,1,0,1,1,0,1
51.99,21,24,117,1,1,0,0,1,0,1
59.38,30.33,20,56,1,0,0,1,0,0,1
5,0,27,88,0,1,1,0,1,0,1
33.51,0.33,24,154,1,1,0,1,1,0,1
122.8,27,21,47,1,0,0,0,1,0,1
35.37,20,24,57,1,0,0,1,1,0,1
31.84,0,25,98,1,1,0,0,1,0,1
9.5,0,17,192,0,0,0,0,1,0,1
52.69,113.33,17,16,0,1,0,1,1,0,1
51.97,19.67,19,65,1,0,0,0,0,0,1
50.5,11.67,24,76,1,0,0,1,1,0,1
53.25,1,18,145,1,1,0,0,0,0,1
37.06,7,25,162,1,1,0,1,1,0,1
95.6,5.33,22,162,1,0,0,1,1,0,1
34.99,0.67,25,129,1,1,1,1,1,0,1
35.89,3.67,19,98,1,0,0,1,0,0,1
10.5,0,20,167,1,0,0,1,0,0,1
133.16,95.33,20,144,1,0,0,1,0,0,1
177.04,149.33,20,197,1,0,0,1,0,0,1
39.74,2.67,34,68,1,0,0,1,1,0,1
54.2,1,23,87,1,1,0,1,1,0,1
33.58,2.33,19,115,1,0,0,1,0,0,1
68.48,29.33,24,146,1,0,0,1,1,0,1
30.1,13.67,26,111,1,0,0,1,1,0,1
81.39,25.67,24,129,1,1,0,1,1,0,1
9.73,0,21,46,0,1,0,0,1,0,1
16.99,0,26,114,1,1,0,1,1,0,1
55.27,9.67,19,171,1,0,0,0,0,0,1
129.14,0,15,159,1,0,0,0,0,0,1
56.89,54.67,26,28,1,0,0,0,0,0,1
23.1,0.67,15,56,0,1,0,1,1,0,1
32.25,8.67,9,60,0,1,0,1,0,0,1
83.85,13,20,160,1,1,0,1,0,0,1
38.4,30.67,21,27,1,0,0,1,0,0,1
53.43,10,23,187,1,1,0,1,1,0,1
35.4,15,24,32,1,1,0,1,1,0,1
64.86,17.33,22,127,1,0,0,0,1,0,1
35.09,0.33,24,80,1,1,0,0,1,0,1
30.34,5.67,26,153,1,1,0,1,1,0,1
56.79,6.67,23,21,1,1,0,0,1,0,1
57.28,18,19,98,1,0,0,1,0,0,1
56.04,7,14,37,0,0,0,1,1,0,1
36.2,34.67,27,162,1,0,0,1,1,0,1
10,0.67,11,54,0,0,0,1,0,0,1
84.73,22,17,12,1,0,0,0,0,0,1
60.65,12.33,17,64,1,1,0,1,0,0,1
43.04,11.33,25,81,1,1,0,0,1,0,1
36.39,0.33,25,178,1,1,0,1,1,0,1
23.24,0,21,134,1,0,0,1,0,0,1
30.16,0,34,107,1,1,0,0,1,1,1
22.41,2.33,25,98,1,0,0,1,1,0,1
27.6,1.33,21,182,1,0,0,1,0,0,1
34.25,3,19,145,1,1,0,1,0,0,1
29.28,16.67,35,56,1,1,0,1,1,0,1
34.99,1.67,25,176,1,1,1,0,1,0,1
88.99,0,16,48,1,0,0,0,0,0,1
13.78,4.67,15,142,0,0,0,1,1,0,1
5,0,27,160,1,1,0,1,1,0,1
10.53,9,27,137,1,1,0,1,1,0,1
10.67,0,22,47,1,0,0,1,0,0,1
18,2,20,141,1,0,0,1,0,0,1
46.28,21.67,25,195,1,0,0,1,1,0,1
58.25,11.67,23,163,1,1,0,1,1,0,1
32.21,0,25,111,1,1,0,0,1,0,1
33.07,12,25,175,1,1,1,1,1,0,1
77.12,41.67,12,121,0,1,0,0,1,0,1
60.01,12,18,179,1,0,0,0,0,0,1
39.29,1.67,15,3,0,0,0,0,1,0,1
316.47,77,50,99,1,1,0,0,0,0,1
43.68,9.33,15,103,0,0,0,0,1,0,1
111.18,10.67,15,44,1,0,0,0,0,0,1
51.19,19.67,25,121,1,0,0,0,1,0,1
75.8,29,17,131,1,0,0,0,0,0,1
43.13,4,24,31,1,1,0,1,1,0,1
30.56,16.33,19,96,1,0,0,1,0,0,1
34.98,0.33,19,1,1,0,0,1,0,0,1
78.43,75.67,13,171,0,0,0,1,0,0,1
10.09,1.33,25,86,1,0,0,0,1,0,1
41.38,4.33,19,191,1,0,0,0,0,0,1
52.08,0,14,12,0,1,0,0,1,0,1
57.76,14.67,19,62,1,0,0,1,0,0,1
31.98,2.33,25,13,1,1,1,0,1,0,1
38.73,3.67,20,146,1,0,0,0,0,0,1
5,0,21,137,1,0,0,1,0,0,1
154.78,56.67,20,155,1,0,0,1,1,0,1
37.2,26.33,14,97,0,0,0,1,0,0,1
170.32,41.67,19,119,1,0,0,1,1,0,1
59.28,13,17,118,1,0,0,1,0,0,1
33.28,1.67,25,129,1,1,0,0,1,0,1
30.5,5.67,25,122,1,1,0,0,1,0,1
30.21,5,21,165,1,0,0,1,0,0,1
30.52,6.33,32,195,0,1,1,0,1,0,1
37.48,23,25,31,1,1,0,0,1,0,1
56.89,50,19,144,1,0,0,1,0,0,1
31.43,0,32,40,1,1,0,1,1,0,1
33.62,4.67,19,53,1,0,0,1,0,0,1
10.44,12.33,21,176,1,0,0,0,0,0,1
114.96,41.67,17,146,1,0,0,0,0,0,1
22.36,0,25,140,1,1,0,1,1,0,1
30.24,23.67,24,29,1,0,0,1,1,0,1
42.96,15.33,24,196,1,0,0,0,1,0,1
66.84,13.67,18,178,1,0,0,1,0,0,1
39.98,1.33,24,139,1,0,0,1,1,0,1
30.14,2.33,25,21,1,1,0,1,1,0,1
89.58,10,32,175,1,1,1,0,1,0,1
31.11,5.33,25,156,1,1,0,1,1,0,1
54.03,49.67,25,188,1,0,1,0,1,0,1
69.49,36,19,180,1,0,0,1,0,0,1
36.61,3.33,24,193,1,1,0,0,1,0,1
23.99,0.67,25,36,1,1,0,0,1,0,1
57.94,44.67,20,59,1,0,0,1,0,0,1
30.27,2,19,168,1,0,0,0,0,0,1
32.94,4.33,25,156,1,0,0,1,1,0,1
19.99,0,15,92,0,1,0,1,1,0,1
30,0.67,25,83,1,0,0,0,1,0,1
31.69,1.33,25,195,1,1,1,1,1,0,1
36.83,2,24,35,1,0,0,1,1,0,1
51.19,29.67,15,50,0,0,0,0,1,0,1
41,19.33,20,61,1,0,0,0,0,0,1
38.73,18.33,25,59,1,1,0,1,1,0,1
49.15,37,25,185,1,1,0,1,1,0,1
56.67,8.67,18,118,1,0,0,0,0,0,1
50.83,5.67,23,44,1,1,0,0,1,0,1
29.34,0.33,25,101,1,1,0,0,1,0,1
40.88,21.67,18,35,1,0,0,1,0,0,1
17.26,0,36,36,1,1,0,0,1,0,1
23.6,1.33,25,194,1,1,0,0,1,0,1
38.34,20.33,19,150,1,0,0,0,0,0,1
104.19,54.67,15,72,1,0,0,1,0,0,1
32.43,3,18,10,1,0,0,1,0,0,1
29.99,0,19,77,1,0,0,0,0,0,1
30,12.67,23,29,1,0,0,0,0,0,1
187.84,24.33,11,125,1,0,0,1,0,0,1
36.38,0.33,23,152,1,1,1,1,1,0,1
102.78,20,21,3,1,0,0,0,1,0,1
32.48,56,19,50,1,0,0,0,0,0,1
12.51,12,26,134,1,1,0,1,1,0,1
36.04,4.33,25,188,1,0,0,0,1,0,1
65.08,18.67,19,127,1,0,0,0,0,0,1
101.65,10,51,177,0,0,0,0,0,0,1
29.99,11,24,101,1,1,1,1,1,0,1
59.44,13.67,18,82,1,0,0,1,0,0,1
47.47,18,19,105,0,0,1,1,1,0,1
49.79,3,23,109,1,0,0,0,1,0,1
71.42,8.33,22,4,1,1,0,1,1,0,1
4.75,0,20,12,1,0,0,1,0,0,1
30.18,16.33,19,128,1,0,0,1,0,0,1
49.4,40.67,19,65,1,0,0,0,0,0,1
21.42,1.33,24,91,1,1,0,1,1,0,1
29.99,0.33,25,35,1,1,0,0,1,0,1
56.89,17.33,17,12,1,0,0,0,0,0,1
35.82,105.33,25,154,0,0,0,0,1,0,1
178.74,28,11,85,1,0,0,1,0,0,1
38.24,0,15,104,0,0,0,1,1,0,1
36.26,10.67,25,13,1,1,1,1,1,0,1
235.48,0,14,54,1,0,1,1,1,0,1
70.7,11.67,18,43,1,0,0,1,0,0,1
30.49,7,25,152,1,1,0,0,1,0,1
11.27,0,15,180,0,1,0,1,1,0,1
66.56,30.67,23,103,1,1,1,1,1,0,1
58.39,16.33,23,181,1,0,1,0,1,0,1
52.82,26,13,92,0,1,0,1,1,0,1
36.45,7.33,24,166,1,0,0,1,1,0,1
151.08,51.67,18,178,1,0,0,0,1,0,1
74.24,17,22,135,1,0,0,1,1,0,1
50.8,21.67,13,65,0,0,0,0,1,0,1
39.89,9.33,24,144,1,0,0,1,1,0,1
58.73,3,23,114,1,1,1,0,1,0,1
29.99,2.33,25,16,1,0,0,1,1,0,1
30.49,4.67,26,196,1,0,0,1,1,0,1
47.5,10.33,23,120,1,1,0,0,1,0,1
10,0,16,155,0,0,0,0,1,0,1
36.13,26,22,104,1,0,0,0,0,0,1
91.75,9.67,21,57,1,0,1,1,1,0,1
52.45,31,18,111,1,0,0,0,0,0,1
20.17,0,14,15,0,1,0,0,1,0,1
40.19,15,16,43,0,1,0,1,1,0,1
53.6,1,23,84,1,0,0,0,1,0,1
29.99,0,24,28,1,1,0,0,1,0,1
41.72,3.33,13,47,0,0,0,1,1,0,1
37.98,13.33,23,118,1,0,0,1,1,0,1
29.28,1.33,25,23,1,1,0,0,1,0,1
19.99,1.67,25,184,1,1,0,1,1,0,1
40.35,16,22,21,1,0,0,1,0,0,1
37.18,0,8,189,0,0,0,0,0,0,1
29.99,1,19,136,1,1,0,0,0,0,1
95,46.67,16,177,1,0,0,0,0,0,1
29.99,17.33,15,2,0,0,0,0,1,0,1
21.96,12.33,20,173,1,0,0,1,0,0,1
44.86,43.33,19,198,1,0,0,0,0,0,1
124.95,12.33,19,143,1,0,0,0,1,0,1
33.24,1.33,19,186,1,0,0,1,0,0,1
105.15,6,20,56,1,1,0,1,1,0,1
19.5,0.67,22,23,1,0,0,1,0,0,1
32.17,7.67,25,157,1,1,0,0,1,0,1
55.38,25.67,23,110,1,0,0,0,1,0,1
38.68,57.67,22,167,1,0,0,0,0,0,1
50.7,33.67,17,21,1,0,0,1,0,0,1
53.33,0,31,143,1,0,0,0,1,0,1
33.51,3.33,24,12,1,1,0,0,1,0,1
35.78,10,19,116,1,0,0,0,0,0,1
43.69,42.33,23,74,1,0,0,1,0,0,1
19.99,1,25,184,1,1,0,1,1,0,1
36.04,7.67,20,137,1,0,0,1,0,0,1
30.26,3.33,23,20,1,0,0,0,1,0,1
30.53,2,24,38,1,1,0,1,1,0,1
24.36,0,25,55,1,1,0,0,1,0,1
177.26,81.33,17,168,1,1,1,0,1,0,1
51.19,35.33,23,70,1,1,0,1,1,0,1
105.53,1.33,21,197,1,0,0,1,1,0,1
71.29,5.33,23,109,1,0,0,1,1,0,1
34.35,8.33,25,189,1,1,0,1,1,0,1
30.49,1,25,70,1,1,0,0,1,0,1
144.69,34.67,11,10,0,1,0,0,1,0,1
55.31,23,19,118,1,0,0,0,0,0,1
31.24,2.33,19,3,1,0,0,0,0,0,1
51.69,14.67,17,90,1,0,0,1,0,0,1
11.09,1.67,15,104,0,0,0,1,1,0,1
30.99,1,25,9,1,0,0,0,1,0,1
34.74,4,15,27,0,1,0,1,1,0,1
31.87,2,19,96,1,0,0,0,0,0,1
56.84,7,23,87,1,0,0,0,1,0,1
51.29,14,23,124,1,0,0,1,1,0,1
137.25,6,13,197,1,0,0,0,0,0,1
89.14,11.67,11,16,0,0,0,0,1,0,1
44.91,5.67,32,124,1,1,0,1,1,0,1
77.97,13.33,22,171,1,0,0,1,1,0,1
44.66,6,24,108,1,0,0,0,1,0,1
35.3,6.67,24,113,1,0,0,0,1,0,1
35.23,8,24,144,1,0,0,0,1,0,1
30,13.33,25,187,1,1,0,0,1,0,1
30.35,7.33,20,18,1,0,0,0,0,0,1
28.76,2.33,18,166,1,0,0,1,0,0,1
36.29,28.67,24,183,1,0,0,1,1,0,1
19.75,0.67,25,158,1,1,0,0,1,0,1
96.15,11.67,22,60,1,0,0,0,1,0,1
31.31,0.33,24,147,1,1,0,0,1,0,1
10,0.33,16,192,0,0,0,1,1,0,1
45.11,8,21,117,1,0,0,0,0,0,1
74.28,27,23,91,1,0,0,0,1,0,1
30.27,29.67,26,197,1,0,0,1,1,0,1
52.51,13.67,22,73,1,1,0,1,1,0,1
96.25,1,21,75,1,0,0,0,1,0,1
60.53,16.33,13,124,0,0,0,0,1,0,1
109.78,78.33,16,24,1,0,0,1,0,0,1
41.49,4,23,169,1,1,0,1,1,0,1
29.63,0.33,20,120,1,0,0,0,0,0,1
20.17,0,15,130,0,1,1,0,1,0,1
102.99,121.67,19,100,1,0,0,0,0,0,1
37.15,19,18,30,1,0,0,0,0,0,1
30,0,25,118,1,0,0,1,1,0,1
53.7,0,22,128,1,0,0,0,1,0,1
75.44,10.33,21,85,1,1,0,0,1,0,1
35.23,9.67,24,174,1,0,0,0,1,0,1
54.7,24,17,145,1,0,0,0,0,0,1
48.22,26.67,23,37,1,1,0,1,1,0,1
58.46,4.33,37,26,0,0,0,1,0,0,1
42.74,27.67,25,189,1,0,0,0,1,0,1
60,22.33,23,177,1,0,0,0,1,0,1
50.45,34.67,24,95,1,0,0,1,1,0,1
38.24,9.33,24,181,1,0,0,1,1,0,1
36.97,21,13,88,0,0,0,1,1,0,1
26.26,16.67,16,154,0,1,0,0,1,0,1
100.03,1,20,194,1,1,0,0,1,0,1
36.03,23.33,21,54,1,0,0,0,0,0,1
31.01,3.67,19,96,1,1,0,0,0,0,1
31.62,23.33,16,157,0,1,0,1,1,0,1
35.63,10.33,9,47,0,0,0,1,0,0,1
29,3,25,175,1,1,0,0,1,0,1
5,0,11,32,0,0,0,1,0,0,1
34.04,1.67,34,145,1,0,0,1,0,0,1
64.28,19,23,57,1,0,0,1,1,0,1
16.99,0,25,137,1,1,0,0,1,0,1
85.31,31,15,160,1,0,0,1,0,0,1
34.46,0,23,16,1,1,0,0,1,0,1
36.97,0,19,76,1,0,0,1,0,0,1
43.07,4.67,18,5,1,0,0,1,0,0,1
17.65,0,25,134,1,1,1,0,1,0,1
34.76,13,14,165,0,0,0,0,1,0,1
51.04,8,13,148,0,1,0,0,1,0,1
15.04,2.67,20,58,1,0,0,1,0,0,1
116.75,11,14,189,1,0,0,0,0,0,1
30,3.33,24,96,1,1,0,0,1,0,1
30.25,5.67,25,117,1,0,0,1,1,0,1
42.74,0,24,5,1,0,1,0,1,0,1
53.39,25,23,56,1,0,0,1,1,0,1
32.25,7,23,69,1,1,0,0,1,0,1
85.62,21,26,116,1,1,0,1,1,0,1
29.3,30.33,19,77,1,0,0,0,0,0,1
7.99,0,25,139,1,0,0,1,1,0,1
47.89,34.67,25,68,1,1,0,0,1,0,1
61.66,0,18,124,1,0,0,0,0,0,1
39.57,7,18,41,1,0,0,0,0,0,1
55.39,7,22,52,1,1,0,1,1,0,1
21.12,0,24,23,1,0,0,1,1,0,1
45.33,17.67,33,151,1,0,0,1,1,0,1
97.36,48,31,10,1,0,0,1,0,0,1
30.55,31.33,9,147,0,0,0,1,0,0,1
78.58,1,21,77,1,0,0,1,1,0,1
59.99,35.33,23,13,1,0,0,1,1,0,1
30.27,28.33,19,162,1,0,0,0,0,0,1
31.24,2,19,17,1,0,0,1,0,0,1
29.99,0,14,1,0,1,0,0,1,0,1
57.61,0.33,22,163,1,0,0,0,1,0,1
18.77,1.33,24,165,1,1,0,1,1,0,1
93.24,39.67,16,158,0,1,0,1,1,0,1
