customer_id,Gender,geo_group,age,Promotion,Channel
SB0000037274,F,North America,47,3,Email
SB0000112705,M,Asia,57,3,Email
SB0000080889,F,North America,52,2,Google
SB0000020263,F,EU,30,1,FaceBook
SB0000039682,F,North America,32,1,FaceBook
SB0000021444,M,North America,36,2,Google
SB0000065907,F,North America,28,2,Google
SB0000151078,F,Asia,50,1,FaceBook
SB0000085675,M,North America,34,1,FaceBook
SB0000147014,M,North America,28,2,Google
SB0000130258,M,ROW,35,2,Google
SB0000111571,F,North America,41,3,Email
SB0000090318,F,EU,26,3,Email
SB0000026161,M,North America,31,3,Email
SB0000038956,M,North America,23,1,FaceBook
SB0000126488,F,North America,34,3,Email
SB0000055921,M,North America,36,1,FaceBook
SB0000133934,F,North America,44,3,Email
SB0000113889,M,North America,40,3,Email
SB0000054616,F,EU,24,3,Email
SB0000028534,F,North America,37,2,Google
SB0000062593,M,North America,49,1,FaceBook
SB0000072781,F,EU,33,2,Google
SB0000059378,M,ROW,40,3,Email
SB0000089421,F,North America,48,3,Email
SB0000042379,F,North America,44,3,Email
SB0000146491,F,ROW,33,2,Google
SB0000084207,M,North America,32,1,FaceBook
SB0000052793,F,North America,34,2,Google
SB0000142177,M,North America,29,2,Google
SB0000104457,M,North America,33,3,Email
SB0000088068,M,North America,35,1,FaceBook
SB0000108649,M,EU,43,3,Email
SB0000087899,M,ROW,35,3,Email
SB0000032869,M,North America,60,3,Email
SB0000129127,M,North America,34,3,Email
SB0000046345,F,EU,33,1,FaceBook
SB0000123927,F,Asia,25,2,Google
SB0000121051,M,EU,37,1,FaceBook
SB0000030715,F,Asia,33,1,FaceBook
SB0000035972,M,North America,51,3,Email
SB0000016350,F,EU,47,2,Google
SB0000131864,M,North America,37,2,Google
SB0000132308,M,North America,31,2,Google
SB0000065266,F,Asia,24,1,FaceBook
SB0000071374,M,North America,38,3,Email
SB0000059459,F,North America,24,3,Email
SB0000077309,M,Asia,46,1,FaceBook
SB0000096873,M,North America,22,2,Google
SB0000100500,F,North America,33,2,Google
SB0000147060,M,North America,31,3,Email
SB0000030455,M,Asia,30,2,Google
SB0000100341,M,ROW,34,1,FaceBook
SB0000020505,M,Asia,41,2,Google
SB0000038209,F,North America,31,3,Email
SB0000145119,F,Asia,64,3,Email
SB0000143580,M,North America,31,2,Google
SB0000026822,F,ROW,39,2,Google
SB0000053362,M,ROW,26,3,Email
SB0000111133,M,North America,33,3,Email
SB0000146818,M,North America,29,2,Google
SB0000130736,M,EU,31,3,Email
SB0000092470,F,North America,26,3,Email
SB0000109634,M,Asia,21,1,FaceBook
SB0000119927,F,Asia,38,3,Email
SB0000107578,F,EU,34,1,FaceBook
SB0000081502,M,North America,28,2,Google
SB0000102407,M,Asia,58,2,Google
SB0000113679,M,Asia,41,3,Email
SB0000082535,M,North America,64,3,Email
SB0000043765,F,EU,24,3,Email
SB0000109220,M,Asia,26,1,FaceBook
SB0000018347,M,North America,29,2,Google
SB0000147326,M,ROW,32,2,Google
SB0000121926,F,North America,61,1,FaceBook
SB0000145125,F,ROW,43,3,Email
SB0000022655,F,North America,24,1,FaceBook
SB0000111393,M,North America,26,3,Email
SB0000076555,M,EU,31,1,FaceBook
SB0000040284,F,EU,38,1,FaceBook
SB0000122626,F,North America,37,2,Google
SB0000102351,F,Asia,40,1,FaceBook
SB0000150367,F,ROW,34,3,Email
SB0000127373,M,North America,37,2,Google
SB0000085595,F,North America,39,2,Google
SB0000063456,F,North America,37,3,Email
SB0000029459,M,North America,53,3,Email
SB0000031156,F,North America,48,1,FaceBook
SB0000066709,M,North America,36,2,Google
SB0000041117,M,North America,37,2,Google
SB0000081805,F,North America,36,3,Email
SB0000041086,F,EU,47,2,Google
SB0000126707,F,Asia,39,2,Google
SB0000108498,F,EU,43,2,Google
SB0000023490,F,EU,27,1,FaceBook
SB0000049568,F,ROW,43,1,FaceBook
SB0000126029,M,EU,28,1,FaceBook
SB0000026970,F,North America,56,3,Email
SB0000139925,M,ROW,41,2,Google
SB0000058492,M,ROW,29,3,Email
SB0000098638,F,ROW,54,3,Email
SB0000104766,M,ROW,31,2,Google
SB0000139700,M,ROW,33,2,Google
SB0000040321,F,North America,31,3,Email
SB0000141510,M,North America,41,1,FaceBook
SB0000043274,F,Asia,49,3,Email
SB0000075938,F,EU,49,2,Google
SB0000058409,M,Asia,33,1,FaceBook
SB0000019294,M,North America,29,3,Email
SB0000107237,M,EU,51,2,Google
SB0000045207,F,EU,33,1,FaceBook
SB0000085129,F,Asia,34,1,FaceBook
SB0000125705,F,North America,40,1,FaceBook
SB0000030514,M,ROW,30,1,FaceBook
SB0000071807,F,North America,40,1,FaceBook
SB0000018867,F,ROW,62,3,Email
SB0000138476,M,North America,36,1,FaceBook
SB0000014319,F,EU,35,1,FaceBook
SB0000127773,M,North America,41,1,FaceBook
SB0000045879,F,North America,47,3,Email
SB0000096527,M,North America,31,3,Email
SB0000040191,M,Asia,43,3,Email
SB0000110298,M,EU,37,2,Google
SB0000146002,F,EU,33,2,Google
SB0000086147,M,ROW,45,2,Google
SB0000091061,M,Asia,31,3,Email
SB0000028715,F,North America,32,1,Email
SB0000029155,M,ROW,39,3,Email
SB0000036545,F,North America,32,2,Email
SB0000082477,F,North America,46,1,Email
SB0000072321,M,ROW,34,1,Email
SB0000077885,M,North America,42,2,Email
SB0000145003,M,Asia,36,1,Email
SB0000111739,M,North America,19,1,Email
SB0000063870,M,North America,48,2,Email
SB0000095685,F,Asia,47,2,Email
SB0000125921,M,ROW,34,2,Email
SB0000087198,M,Asia,37,3,Email
SB0000040561,F,ROW,36,1,Email
SB0000094903,M,North America,38,2,Email
SB0000075571,F,EU,28,2,Email
SB0000115979,F,North America,26,3,Email
SB0000110813,F,EU,47,3,Email
SB0000052476,M,EU,27,3,Email
SB0000144169,M,Asia,33,2,Email
SB0000099826,F,North America,52,2,Email
SB0000066336,M,North America,33,2,Email
SB0000094560,F,EU,20,1,Email
SB0000045700,F,North America,39,2,Email
SB0000037101,M,North America,40,1,Email
SB0000052895,M,EU,46,3,Email
SB0000022896,M,North America,47,3,Email
SB0000103755,F,EU,48,1,Email
SB0000065392,F,EU,42,3,Email
SB0000028597,F,EU,37,2,Email
SB0000078848,F,EU,32,1,Email
SB0000047046,F,EU,34,3,Email
SB0000058392,F,EU,37,3,Email
SB0000113424,M,North America,55,3,Email
SB0000109648,F,North America,37,1,Email
SB0000129095,F,ROW,36,1,Email
SB0000050560,F,EU,27,1,Email
SB0000042146,F,ROW,28,3,Email
SB0000019301,M,North America,32,3,Email
SB0000048299,F,North America,35,3,Email
SB0000138103,M,ROW,44,1,Email
SB0000037812,F,North America,37,3,Email
SB0000138634,F,Asia,44,3,Email
SB0000028281,M,North America,37,2,Email
SB0000057352,F,Asia,33,2,Email
SB0000148794,F,Asia,48,3,Email
SB0000145131,M,North America,45,2,Email
SB0000064986,F,EU,36,2,Email
SB0000133031,M,EU,24,1,Email
SB0000114412,M,Asia,49,3,Email
SB0000014439,F,Asia,46,1,Email
SB0000020047,M,ROW,43,3,Email
SB0000109330,M,EU,52,1,Email
SB0000121778,F,North America,33,3,Email
SB0000053996,M,EU,54,1,Email
SB0000076928,M,North America,34,2,Email
SB0000100755,M,ROW,24,3,Email
SB0000131044,M,North America,55,2,Email
SB0000042512,M,ROW,26,2,Email
SB0000028821,M,ROW,31,2,Email
SB0000145164,F,EU,22,2,Email
SB0000090335,M,North America,37,1,Email
SB0000080431,M,EU,33,1,Email
SB0000121267,F,North America,35,2,Email
SB0000131606,M,EU,41,1,Email
SB0000078554,F,ROW,32,2,Email
SB0000038175,F,EU,40,3,Email
SB0000123470,M,North America,63,1,Email
SB0000020788,M,EU,27,1,Email
SB0000065100,M,ROW,24,1,Email
SB0000144090,F,North America,33,2,Email
SB0000019409,M,North America,27,3,Email
SB0000109006,F,EU,42,3,Email
SB0000096682,F,North America,50,1,Email
SB0000115783,F,ROW,34,2,Email
SB0000070886,M,Asia,34,1,Email
SB0000131163,M,EU,52,2,Email
SB0000116686,M,North America,24,3,Email
SB0000131893,F,North America,41,1,FaceBook
SB0000102296,F,North America,45,2,Google
SB0000050840,M,ROW,42,2,Google
SB0000040399,M,EU,49,1,FaceBook
SB0000139091,M,Asia,38,1,FaceBook
SB0000138795,F,EU,33,2,Google
SB0000051652,M,North America,33,2,Google
SB0000135808,F,North America,27,1,FaceBook
SB0000056451,F,EU,52,1,FaceBook
SB0000079916,M,EU,25,1,FaceBook
SB0000099631,M,ROW,43,3,Email
SB0000085640,M,ROW,29,1,FaceBook
SB0000138109,F,North America,28,1,FaceBook
SB0000124021,F,Asia,27,1,FaceBook
SB0000096208,F,North America,41,3,Email
SB0000086187,F,EU,19,3,Email
SB0000098874,M,North America,37,1,FaceBook
SB0000082912,F,North America,29,3,Email
SB0000107672,M,EU,57,3,Email
SB0000057210,M,North America,19,3,Email
SB0000040285,F,ROW,32,2,Google
SB0000144767,F,ROW,47,1,FaceBook
SB0000029455,M,North America,50,1,FaceBook
SB0000023246,F,EU,34,1,FaceBook
SB0000094490,F,North America,28,3,Email
SB0000125200,M,EU,59,3,Email
SB0000107753,M,ROW,31,3,Email
SB0000148573,F,EU,36,2,Google
SB0000061451,M,North America,41,1,FaceBook
SB0000077960,M,ROW,34,2,Google
SB0000028848,M,North America,39,2,Google
SB0000064675,M,EU,35,3,Email
SB0000073903,F,EU,35,2,Google
SB0000141367,M,ROW,34,1,FaceBook
SB0000044754,M,EU,35,2,Google
SB0000110195,F,North America,35,3,Email
SB0000074403,M,ROW,35,3,Email
SB0000137206,M,ROW,43,1,FaceBook
SB0000031493,F,ROW,39,1,FaceBook
SB0000084867,F,ROW,24,3,Email
SB0000133981,M,North America,37,3,Email
SB0000012350,F,North America,40,2,Google
SB0000047774,F,North America,37,2,Google
SB0000079087,F,North America,55,1,FaceBook
SB0000065075,F,ROW,41,3,Email
SB0000055828,F,North America,35,2,Google
SB0000068891,M,North America,50,1,FaceBook
SB0000061286,M,North America,35,2,Google
SB0000132089,F,North America,31,2,Google
SB0000037979,F,Asia,25,2,Google
SB0000106826,F,EU,48,1,FaceBook
SB0000068428,M,North America,27,1,FaceBook
SB0000016701,F,ROW,38,3,Email
SB0000072049,M,EU,35,3,Email
SB0000141156,F,ROW,42,2,Google
SB0000056935,F,North America,41,3,Email
SB0000090345,F,ROW,43,3,Email
SB0000057905,M,North America,19,3,Email
SB0000140105,M,North America,32,2,Google
SB0000100778,M,ROW,45,2,Google
SB0000143106,M,ROW,39,2,Google
SB0000023062,F,EU,25,3,Email
SB0000084146,M,North America,34,1,FaceBook
SB0000123599,M,North America,40,3,Email
SB0000043910,F,ROW,28,2,Google
SB0000088660,F,North America,48,1,FaceBook
SB0000120626,M,North America,24,1,FaceBook
SB0000134052,F,North America,41,2,Google
SB0000048098,F,North America,52,1,FaceBook
SB0000114780,F,ROW,38,1,FaceBook
SB0000097759,F,North America,35,2,Google
SB0000085584,F,North America,34,1,FaceBook
SB0000084426,M,EU,47,2,Google
SB0000116770,F,EU,19,1,FaceBook
SB0000110426,M,North America,38,3,Email
SB0000036690,F,ROW,64,1,FaceBook
SB0000100506,M,EU,46,2,Google
SB0000133302,M,North America,33,3,Email
SB0000111089,F,EU,37,3,Email
SB0000035761,F,North America,37,2,Google
SB0000027499,F,North America,35,2,Google
SB0000145330,F,EU,33,2,Google
SB0000022296,F,EU,24,1,FaceBook
SB0000078048,M,North America,36,3,Email
SB0000116344,M,North America,31,2,Google
SB0000028638,M,North America,32,1,FaceBook
SB0000059172,F,North America,40,1,FaceBook
SB0000134152,F,North America,43,1,FaceBook
SB0000076417,F,ROW,44,3,Email
SB0000032803,M,North America,30,2,Google
SB0000128817,M,ROW,37,2,Google
SB0000135642,F,North America,38,1,FaceBook
SB0000146562,F,ROW,28,3,FaceBook
SB0000044948,F,North America,41,2,FaceBook
SB0000041681,M,North America,41,1,FaceBook
SB0000078317,M,North America,36,3,FaceBook
SB0000131377,F,North America,44,1,FaceBook
SB0000134562,M,EU,33,1,FaceBook
SB0000084834,M,EU,26,2,FaceBook
SB0000127040,M,North America,48,1,FaceBook
SB0000034209,F,North America,30,1,FaceBook
SB0000057213,F,EU,46,1,FaceBook
SB0000146624,M,Asia,36,1,FaceBook
SB0000110506,F,Asia,55,3,Email
SB0000117455,M,North America,49,1,FaceBook
SB0000115798,F,ROW,41,3,Email
SB0000138174,F,ROW,33,1,FaceBook
SB0000046795,F,EU,30,3,Email
SB0000098478,M,North America,44,1,FaceBook
SB0000089702,M,North America,33,2,Google
SB0000122832,F,North America,63,1,FaceBook
SB0000076460,F,North America,21,2,Google
SB0000126076,M,EU,53,2,Google
SB0000092774,F,EU,20,2,Google
SB0000071974,F,North America,21,1,FaceBook
SB0000023851,M,North America,42,2,Google
SB0000134973,M,EU,26,2,Google
SB0000109016,F,EU,37,1,FaceBook
SB0000106743,F,Asia,27,3,Email
SB0000045888,F,ROW,44,1,FaceBook
SB0000054622,F,ROW,47,2,Google
SB0000059951,F,EU,23,3,Email
SB0000029600,M,ROW,47,1,FaceBook
SB0000105780,M,North America,41,2,Google
SB0000139268,F,ROW,43,3,Email
SB0000137144,F,EU,39,2,Google
SB0000066001,F,North America,45,3,Email
SB0000097738,F,EU,37,3,Email
SB0000123383,M,North America,39,3,Email
SB0000133353,F,North America,38,1,FaceBook
SB0000107430,F,North America,40,1,FaceBook
SB0000065822,F,North America,39,1,FaceBook
SB0000045215,F,ROW,33,3,Email
SB0000043745,F,North America,53,3,Email
SB0000026008,M,ROW,45,3,Email
SB0000018004,F,Asia,26,2,Google
SB0000121819,M,EU,33,1,FaceBook
SB0000076292,F,North America,37,3,Email
SB0000033371,M,Asia,44,3,Email
SB0000089404,M,EU,37,3,Email
SB0000146729,F,Asia,47,2,Google
SB0000148400,M,ROW,45,2,Google
SB0000144977,M,North America,33,1,FaceBook
SB0000123360,M,North America,24,2,Google
SB0000126298,M,EU,37,1,FaceBook
SB0000064941,F,Asia,30,2,Google
SB0000133397,M,Asia,34,1,FaceBook
SB0000097178,M,North America,31,2,Google
SB0000074668,F,ROW,37,1,FaceBook
SB0000108125,F,EU,45,1,FaceBook
SB0000039350,F,EU,28,2,Google
SB0000073712,M,North America,29,1,FaceBook
SB0000140515,F,ROW,43,1,FaceBook
SB0000029604,M,EU,44,1,FaceBook
SB0000031805,F,EU,35,1,FaceBook
SB0000119584,F,ROW,29,2,Google
SB0000078530,F,North America,31,3,Email
SB0000018534,M,North America,51,1,FaceBook
SB0000098907,F,North America,36,2,Google
SB0000060144,M,EU,45,2,Google
SB0000116644,M,North America,29,1,FaceBook
SB0000059624,F,North America,36,3,Email
SB0000086237,M,EU,57,1,FaceBook
SB0000017004,M,North America,30,1,FaceBook
SB0000107296,F,North America,33,2,Google
SB0000050638,M,North America,26,2,Google
SB0000099100,F,North America,32,2,Google
SB0000065654,F,North America,31,2,Google
SB0000047455,M,North America,35,2,Google
SB0000143479,M,EU,23,2,Google
SB0000085486,F,North America,41,3,Email
SB0000104090,M,Asia,40,1,FaceBook
SB0000070776,M,North America,34,3,Email
SB0000129350,F,Asia,22,2,Google
SB0000016101,M,Asia,37,1,FaceBook
SB0000071628,F,EU,41,1,FaceBook
SB0000030727,F,ROW,40,1,FaceBook
SB0000096590,M,Asia,34,3,Email
SB0000079988,F,North America,35,2,Google
SB0000034279,F,EU,49,3,Email
SB0000025346,F,North America,24,1,FaceBook
SB0000043256,F,EU,39,3,Email
SB0000043860,M,Asia,32,1,FaceBook
SB0000149667,M,North America,41,2,Google
SB0000116557,M,North America,44,2,Google
SB0000072468,M,North America,26,3,Email
SB0000085413,F,EU,40,2,Google
SB0000047973,M,North America,31,2,Google
SB0000059456,F,ROW,44,3,Google
SB0000093312,F,North America,31,1,Google
SB0000049678,M,EU,34,1,Google
SB0000073865,M,North America,30,1,Google
SB0000057463,M,EU,35,2,Google
SB0000018914,F,EU,35,2,Google
SB0000071474,F,North America,28,3,Google
SB0000044057,M,Asia,39,3,Google
SB0000112187,M,EU,44,1,Google
SB0000040275,F,North America,50,3,Google
SB0000067371,F,Asia,27,3,Email
SB0000090592,F,North America,32,1,FaceBook
SB0000145074,M,Asia,43,1,FaceBook
SB0000130052,F,Asia,30,1,FaceBook
SB0000098146,F,EU,40,1,FaceBook
SB0000040798,F,Asia,37,2,Google
SB0000014034,F,Asia,32,3,Email
SB0000068507,F,EU,48,1,FaceBook
SB0000127680,M,North America,56,2,Google
SB0000145586,F,Asia,32,2,Google
SB0000020645,F,ROW,42,1,FaceBook
SB0000029295,F,ROW,40,3,Email
SB0000103286,F,North America,46,1,FaceBook
SB0000057070,M,North America,50,3,Email
SB0000033104,M,North America,24,2,Google
SB0000061789,M,ROW,41,3,Email
SB0000053111,F,Asia,26,2,Google
SB0000064354,F,ROW,19,2,Google
SB0000044790,M,North America,32,2,Google
SB0000086356,F,North America,51,1,FaceBook
SB0000101468,M,ROW,49,2,Google
SB0000144961,F,North America,50,2,Google
SB0000073092,F,North America,41,2,Google
SB0000096164,F,ROW,35,1,FaceBook
SB0000129715,M,Asia,42,3,Email
SB0000025976,F,North America,31,1,FaceBook
SB0000022691,F,North America,35,1,FaceBook
SB0000087430,M,North America,34,2,Google
SB0000058614,M,North America,34,3,Email
SB0000105677,M,Asia,38,3,Email
SB0000051483,M,North America,27,3,Email
SB0000098197,M,EU,37,3,Email
SB0000042238,F,North America,24,1,FaceBook
SB0000072583,F,Asia,45,2,Google
SB0000074227,F,Asia,19,2,Google
SB0000070106,M,North America,47,1,FaceBook
SB0000040813,F,North America,27,2,Google
SB0000035646,F,North America,36,2,Google
SB0000019333,F,North America,37,3,Email
SB0000016422,M,North America,39,2,Google
SB0000077088,F,EU,34,3,Email
SB0000070953,M,ROW,45,2,Google
SB0000043284,F,EU,33,2,Google
SB0000106260,M,North America,35,3,Email
SB0000058762,M,North America,35,3,Email
SB0000040464,F,Asia,29,2,Google
SB0000023869,M,Asia,45,3,Email
SB0000120468,F,Asia,27,1,FaceBook
SB0000099161,M,North America,20,1,FaceBook
SB0000151087,F,ROW,30,1,FaceBook
SB0000096901,F,North America,38,3,Email
SB0000121767,F,ROW,32,3,Email
SB0000123562,F,ROW,39,1,FaceBook
SB0000048498,M,EU,30,3,Email
SB0000030931,M,ROW,34,3,Email
SB0000140469,F,North America,50,3,Email
SB0000108416,F,EU,31,3,Email
SB0000014558,M,North America,35,1,FaceBook
SB0000090539,M,EU,51,1,FaceBook
SB0000032462,F,North America,40,1,FaceBook
SB0000080358,F,North America,38,2,Google
SB0000061484,M,Asia,38,3,Email
SB0000014026,M,EU,32,1,FaceBook
SB0000119022,F,EU,48,1,FaceBook
SB0000116726,F,North America,44,3,Email
SB0000056908,M,Asia,25,1,FaceBook
SB0000096042,F,North America,47,3,Email
SB0000086398,F,EU,33,2,Google
SB0000027293,M,ROW,30,1,FaceBook
SB0000117257,M,ROW,54,2,Google
SB0000070356,F,EU,54,3,Email
SB0000144898,F,Asia,38,2,Google
SB0000025972,F,ROW,38,3,Email
SB0000070782,F,Asia,46,1,FaceBook
SB0000106068,M,EU,21,2,Google
SB0000137747,M,EU,35,2,Google
SB0000022371,F,EU,38,3,Email
SB0000143368,F,Asia,55,3,Email
SB0000024351,F,North America,37,3,Email
SB0000067168,F,North America,38,2,Google
SB0000034280,F,North America,28,3,Email
SB0000038513,M,ROW,36,3,Email
SB0000047691,M,North America,30,2,Google
SB0000101569,F,North America,28,3,Email
SB0000081540,F,ROW,60,2,Google
SB0000076702,F,Asia,21,1,FaceBook
SB0000052171,M,North America,23,2,Google
SB0000031403,F,North America,39,1,FaceBook
SB0000113730,F,North America,33,2,Google
SB0000107916,F,North America,33,1,FaceBook
SB0000101849,M,EU,28,3,Email
SB0000040825,F,North America,45,1,FaceBook
SB0000055316,F,North America,30,1,FaceBook
SB0000121656,M,ROW,33,3,Email
SB0000143031,F,EU,33,3,Email
SB0000133395,F,EU,30,3,Email
SB0000027038,M,Asia,40,3,Email
SB0000049021,M,North America,24,1,FaceBook
SB0000148601,M,North America,22,1,FaceBook
SB0000135987,M,EU,32,1,FaceBook
SB0000032001,F,Asia,29,2,Google
SB0000051533,M,Asia,49,1,FaceBook
SB0000042489,F,EU,36,3,Email
SB0000054277,F,North America,51,3,Email
SB0000030832,M,Asia,38,3,Email
SB0000036357,F,North America,35,1,FaceBook
SB0000054598,M,North America,47,3,Email
SB0000146421,M,EU,33,1,FaceBook
SB0000118563,F,EU,31,2,Google
SB0000077856,M,Asia,41,2,Google
SB0000075669,M,North America,40,2,Google
SB0000141647,M,North America,41,2,Google
SB0000055250,M,North America,54,2,Google
SB0000106362,F,North America,27,3,Email
SB0000086166,F,EU,64,2,Google
SB0000066682,F,EU,28,1,FaceBook
SB0000037163,F,EU,34,3,Email
SB0000110564,F,EU,26,2,Google
SB0000086593,M,Asia,33,2,Google
SB0000075501,M,Asia,54,2,Google
SB0000119932,M,North America,29,2,Google
SB0000129928,M,EU,32,3,Email
SB0000149380,F,North America,36,2,Google
SB0000065803,M,Asia,50,3,Email
SB0000033970,M,North America,43,1,FaceBook
SB0000019648,M,North America,28,3,Email
SB0000029593,M,ROW,46,2,Google
SB0000121571,M,EU,41,2,Google
SB0000085895,F,ROW,28,2,Google
SB0000047057,F,EU,41,2,Google
SB0000034374,F,North America,57,1,FaceBook
SB0000062794,M,North America,39,3,Email
SB0000066971,M,EU,36,3,Email
SB0000051709,F,EU,44,2,Google
SB0000138698,M,ROW,31,1,FaceBook
SB0000121602,M,North America,42,1,FaceBook
SB0000018332,M,EU,42,1,FaceBook
SB0000018279,M,North America,59,2,Google
SB0000087910,F,EU,24,1,FaceBook
SB0000015893,M,North America,36,2,Google
